time_step,LUT_code,pixels,percentage
55,LUT04,369216,22.0
55,LUT05,17309,1.03
55,LUT06,1041,0.06
55,LUT07,161,0.01
55,LUT08,316649,18.87
55,LUT09,363907,21.68
55,LUT10,641,0.04
55,LUT11,10006,0.6
55,LUT12,54458,3.24
55,LUT13,1634,0.1
55,LUT14,0,0.0
55,LUT15,0,0.0
55,LUT16,0,0.0
55,LUT17,14,0.0
55,LUT18,32,0.0
56,LUT01,67282,4.01
56,LUT02,14166,0.84
56,LUT03,464066,27.65
56,LUT04,369834,22.03
56,LUT05,17309,1.03
56,LUT06,1018,0.06
56,LUT07,149,0.01
56,LUT08,314073,18.71
56,LUT09,363872,21.68
56,LUT10,636,0.04
56,LUT11,9946,0.59
56,LUT12,54458,3.24
56,LUT13,1634,0.1
56,LUT14,0,0.0
56,LUT15,0,0.0
56,LUT16,0,0.0
56,LUT17,14,0.0
56,LUT18,31,0.0
57,LUT01,67282,4.01
57,LUT02,14174,0.84
57,LUT03,466163,27.77
57,LUT04,370457,22.07
57,LUT05,17309,1.03
57,LUT06,1028,0.06
57,LUT07,139,0.01
57,LUT08,311449,18.56
57,LUT09,363838,21.68
57,LUT10,635,0.04
57,LUT11,9876,0.59
